Regulating Agency,PWS ID,PWS Name,Activity Status,PWS Type,State Asgn ID,WSF Name,WSF Type,Activity Status2,Availability,Latitude,Longitude
LPA67 - SAN DIEGO COUNTY,CA3702302,DESERT IRONWOODS RESORT INC.,A,NC,001,WELL 01,WL,A,P,33.15075,-116.180527
LPA67 - SAN DIEGO COUNTY,CA3702319,CAMP WINACKA,A,NC,001,WELL 01,WL,A,P,33.037185,-116.639016
LPA67 - SAN DIEGO COUNTY,CA3702338,RAMONA OAKS RV RESORT,A,NC,001,WELL 01,WL,A,P,33.076694,-116.799944
LPA67 - SAN DIEGO COUNTY,CA3702338,RAMONA OAKS RV RESORT,A,NC,002,WELL 02,WL,A,P,33.074216,-116.803588
LPA67 - SAN DIEGO COUNTY,CA3702364,CLOVER FLAT ELEMENTARY SCHOOL,A,NTNC,001,WELL 01,WL,A,E,32.667791,-116.294768
LPA67 - SAN DIEGO COUNTY,CA3702364,CLOVER FLAT ELEMENTARY SCHOOL,A,NTNC,002,WELL 02,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3702420,STAGECOACH TRAILS RV RESORT,A,NC,001,WELL 01,WL,A,P,38.151194,-121.302083
LPA67 - SAN DIEGO COUNTY,CA3702459,CAMP OLIVER,A,NC,002,WELL 02,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3702530,CAMP CEDAR GLEN,A,NC,001,WELL 01,WL,A,P,33.111045,-116.593362
LPA67 - SAN DIEGO COUNTY,CA3702530,CAMP CEDAR GLEN,A,NC,002,WELL 02,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3702686,QUESTHAVEN MUNICIPAL WATER DISTRICT,A,NC,001,WELL 01,WL,A,P,32.719004,-116.449699
LPA67 - SAN DIEGO COUNTY,CA3702686,QUESTHAVEN MUNICIPAL WATER DISTRICT,A,NC,005,WELL 05,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3702703,DE ANZA SPRINGS RESORT,A,NC,001,WELL 01,WL,A,P,32.654309,-116.179334
LPA67 - SAN DIEGO COUNTY,CA3702706,BOULEVARD PINES MOBILE HOME AND RV PARK,A,NC,001,WELL 01,WL,A,P,32.667973,-116.300106
LPA67 - SAN DIEGO COUNTY,CA3702754,RANCHO CORRIDO RV RESORT,A,C,001,WELL 01,WL,A,P,33.338596,-117.013055
LPA67 - SAN DIEGO COUNTY,CA3702754,RANCHO CORRIDO RV RESORT,A,C,004,WELL 04,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3702757,BARRETT JUNCTION PROPERTIES INC.,A,NC,002,WELL 02,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3702757,BARRETT JUNCTION PROPERTIES INC.,A,NC,004,WELL 04,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705026,ERRECA'S ASSOCIATES,A,NC,001,WELL 01,WL,A,P,32.906623,-116.949232
LPA67 - SAN DIEGO COUNTY,CA3705046,MUIR INDUSTRIES INC.,A,NC,001,WELL 01,WL,A,P,32.578444,-116.627916
LPA67 - SAN DIEGO COUNTY,CA3705051,SUTHERLAND RESERVOIR RECREATION AREA,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705056,JESS MARTIN COUNTY PARK,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705058,SYCAMORE CANYON / GOODAN RANCH,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705059,SET FREE MINISTRIES,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705060,CAMPO GROUP LLC,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705061,"CITY OF SAN DIEGO, CAMP MORENA",A,NC,001,WELL 01,WL,A,E,,
LPA67 - SAN DIEGO COUNTY,CA3705061,"CITY OF SAN DIEGO, CAMP MORENA",A,NC,003,WELL 03,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705063,CITY OF SAN DIEGO - EL CAPITAN RESERVOIR,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705065,OAKOASIS OPEN SPACE PRESERVE,A,NC,002,WELL 02,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705068,ROUGH ACRES FOUNDATION,A,NTNC,002,WELL 02,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705068,ROUGH ACRES FOUNDATION,A,NTNC,003,WELL 03,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705070,WYNOLA FARMS WATER DISTRICT,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705070,WYNOLA FARMS WATER DISTRICT,A,NC,002,WELL 02,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705071,ALPINE AMERICAN LEGION,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705072,SANTA MARGARITA COUNTY PRESERVE,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705073,MOUNTAIN HEALTH COMMUNITY SERVICES,A,NTNC,3705073-001,WELL 01,WL,A,,,
LPA67 - SAN DIEGO COUNTY,CA3705074,DALEY RANCH,A,NC,001,WELL 01,WL,A,P,,
LPA67 - SAN DIEGO COUNTY,CA3705075,BANDY CANYON RANCH CORP,A,NC,001,WELL 1,WL,A,P,,
LPA69 - SAN JOAQUIN COUNTY,CA3900504,CLEMENTS WATER WORKS #43,A,C,001,WELL #1,WL,A,P,38.040055,-121.25794
LPA69 - SAN JOAQUIN COUNTY,CA3900504,CLEMENTS WATER WORKS #43,A,C,008,WELL #2,WL,A,P,38.191118,-121.094114
LPA69 - SAN JOAQUIN COUNTY,CA3900505,FARMINGTON WATER COMPANY,A,C,008,WELL 3 STROJAN,WL,A,P,37.931253,-121.002872
LPA69 - SAN JOAQUIN COUNTY,CA3900505,FARMINGTON WATER COMPANY,A,C,009,WELL 4 SCHOOL,WL,A,P,37.931623,-121.003175
LPA69 - SAN JOAQUIN COUNTY,CA3900511,SJC MICKE GROVE PARK,A,NTNC,002,SOUTH WELL,WL,A,P,37.930261,-121.001182
LPA69 - SAN JOAQUIN COUNTY,CA3900511,SJC MICKE GROVE PARK,A,NTNC,003,NORTHWEST WELL,WL,A,P,38.082468,-121.274681
LPA69 - SAN JOAQUIN COUNTY,CA3900512,MORADA ACRES WATER SYSTEM,A,C,001,WELL 1,WL,A,P,37.930221,-121.001113
LPA69 - SAN JOAQUIN COUNTY,CA3900517,ALMOND PARK WATER SYSTEM,A,C,001,WELL,WL,A,P,38.035394,-121.242799
LPA69 - SAN JOAQUIN COUNTY,CA3900523,MORADA MANOR WATER SYSTEM,A,C,001,WELL1,WL,A,P,38.039506,-121.25176
LPA69 - SAN JOAQUIN COUNTY,CA3900558,RANCHO SAN JOAQUIN WATER SYS,A,C,001,WELL 1,WL,A,P,38.04176,-121.344168
LPA69 - SAN JOAQUIN COUNTY,CA3900558,RANCHO SAN JOAQUIN WATER SYS,A,C,002,WELL 2 (STANDBY),WL,A,E,37.79,-121.4
LPA69 - SAN JOAQUIN COUNTY,CA3900559,WINE COUNTRY APARTMENTS,A,C,001,WELL #1,WL,A,P,37.79,-121.38
LPA69 - SAN JOAQUIN COUNTY,CA3900561,LODI LAKE MOBILE HOME PARK,A,C,007,WELL #2,WL,A,P,38.15112,-121.300901
LPA69 - SAN JOAQUIN COUNTY,CA3900563,GAYLA MANOR PWS,A,C,001,WELL,WL,A,P,38.04176,-121.344168
LPA69 - SAN JOAQUIN COUNTY,CA3900568,CARIBOU MOBILE PARK PWS,A,C,001,MAIN WELL,WL,A,P,38.163744,-121.261361
LPA69 - SAN JOAQUIN COUNTY,CA3900568,CARIBOU MOBILE PARK PWS,A,C,002,WELL #2,WL,A,P,37.995041,-121.245324
LPA69 - SAN JOAQUIN COUNTY,CA3900569,EL RIO MOBILE HOME PARK,A,C,001,WELL #1 (STANDBY),WL,A,E,38.026131,-121.248663
LPA69 - SAN JOAQUIN COUNTY,CA3900569,EL RIO MOBILE HOME PARK,A,C,007,WELL #2,WL,A,P,37.919071,-121.227889
LPA69 - SAN JOAQUIN COUNTY,CA3900578,ST FRANCIS MOTEL,A,NC,001,WELL,WL,A,P,37.995069,-121.245357
LPA69 - SAN JOAQUIN COUNTY,CA3900579,CENTURY MOBILE HOME PARK,A,C,011,WELL #5,WL,A,P,37.898693,-121.220064
LPA69 - SAN JOAQUIN COUNTY,CA3900581,HARNEY LANE MIGRANT CENTER WS,A,NTNC,011,WELL #2,WL,A,P,37.898693,-121.220064
LPA69 - SAN JOAQUIN COUNTY,CA3900583,TIKI LAGUN RESORT & MARINA,A,NC,001,WELL #1,WL,A,P,37.84,-121.44
LPA69 - SAN JOAQUIN COUNTY,CA3900585,RODEWAY INN,A,NC,001,WELL,WL,A,P,38.022592,-121.259664
LPA69 - SAN JOAQUIN COUNTY,CA3900586,B&G MOBILE HOME PARK LLC WS,A,C,001,WELL #1,WL,A,P,38.204037,-121.262272
LPA69 - SAN JOAQUIN COUNTY,CA3900592,TOWN & COUNTRY INN,A,NC,007,WELL #2,WL,A,P,38.017453,-121.257466
LPA69 - SAN JOAQUIN COUNTY,CA3900593,UNION POINT MARINA BAR & GRILL INC,A,NC,001,WELL,WL,A,P,37.891215,-121.488002
LPA69 - SAN JOAQUIN COUNTY,CA3900596,VILLA CEREZOS,A,C,001,WELL #1(MAIN WELL),WL,A,P,38.090428,-121.25592
LPA69 - SAN JOAQUIN COUNTY,CA3900598,MARIONS RANCH HOUSE MOTEL,A,NC,001,WELL#2,WL,A,P,38.091493,-121.258802
LPA69 - SAN JOAQUIN COUNTY,CA3900602,TAHAMA VILLAGE MOBILE HOME PARK,A,C,001,NORTH WELL HEAD,WL,A,P,38.091493,-121.258802
LPA69 - SAN JOAQUIN COUNTY,CA3900602,TAHAMA VILLAGE MOBILE HOME PARK,A,C,002,SOUTH WELL HEAD,WL,A,P,38.057031,-121.257199
LPA69 - SAN JOAQUIN COUNTY,CA3900606,A1 WINSTONS MOBILE HOME PARK,A,C,001,WELL,WL,A,P,38.057119,-121.257156
LPA69 - SAN JOAQUIN COUNTY,CA3900607,COUNTRY SQUIRE MOBILE ESTATES & WATER SY,A,C,001,WELL,WL,A,P,37.996443,-121.248881
LPA69 - SAN JOAQUIN COUNTY,CA3900616,WINDMILL COVE RESORT/MARINA LLC,A,NC,001,WELL RESTAURANT,WL,A,P,37.990638,-121.407055
LPA69 - SAN JOAQUIN COUNTY,CA3900616,WINDMILL COVE RESORT/MARINA LLC,A,NC,002,WELL CAMPGROUND,WL,A,P,37.988607,-121.404525
LPA69 - SAN JOAQUIN COUNTY,CA3900624,WEST LANE MOBILE HOME PARK,A,C,001,NORTH WELL,WL,A,P,37.996443,-121.248881
LPA69 - SAN JOAQUIN COUNTY,CA3900624,WEST LANE MOBILE HOME PARK,A,C,002,SOUTH WELL,WL,A,P,38.078068,-121.28531
LPA69 - SAN JOAQUIN COUNTY,CA3900637,BIG WHEEL MOBILE HOME PARK,A,C,001,NORTH WELL,WL,A,P,37.973472,-121.242916
LPA69 - SAN JOAQUIN COUNTY,CA3900637,BIG WHEEL MOBILE HOME PARK,A,C,002,SOUTH WELL,WL,A,P,38.054694,-121.457667
LPA69 - SAN JOAQUIN COUNTY,CA3900648,TURTLE BEACH & WATER SYSTEM,A,NC,001,NORTH WELL,WL,A,P,37.773722,-121.300083
LPA69 - SAN JOAQUIN COUNTY,CA3900648,TURTLE BEACH & WATER SYSTEM,A,NC,002,SOUTH WELL,WL,A,P,37.772848,-121.299539
LPA69 - SAN JOAQUIN COUNTY,CA3900649,GLENWOOD MOBILE HOME PARK,A,C,009,WELL #3,WL,A,P,37.990316,-121.188429
LPA69 - SAN JOAQUIN COUNTY,CA3900653,ISLANDER MARINA,A,C,001,BAR WELL,WL,A,P,37.76995,-121.289245
LPA69 - SAN JOAQUIN COUNTY,CA3900653,ISLANDER MARINA,A,C,002,NORTH WELL,WL,A,P,37.771361,-121.290833
LPA69 - SAN JOAQUIN COUNTY,CA3900661,MAPACHE TRAILER PARK,A,C,001,WELL 3435 MARFARGOA,WL,A,P,37.91496,-121.222563
LPA69 - SAN JOAQUIN COUNTY,CA3900664,NEW HOPE LANDING GENERAL STORE,A,C,001,WELL,WL,A,P,38.227861,-121.490611
LPA69 - SAN JOAQUIN COUNTY,CA3900666,KING ISLAND RESORT PWS,A,NC,001,NORTH WELL,WL,A,P,38.057888,-121.457694
LPA69 - SAN JOAQUIN COUNTY,CA3900682,LOCKEFORD MOBILE HOME PARK WTR SYS,A,C,001,WELL,WL,A,P,38.158555,-121.150194
LPA69 - SAN JOAQUIN COUNTY,CA3900701,CURRIER ESTATES WATER CORP,A,C,001,WELLHEAD (REDONDO),WL,A,P,38.057889,-121.457694
LPA69 - SAN JOAQUIN COUNTY,CA3900702,CORRAL HOLLOW PWS,A,C,001,WELL#1,WL,A,P,37.990639,-121.407056
LPA69 - SAN JOAQUIN COUNTY,CA3900702,CORRAL HOLLOW PWS,A,C,002,WELL#2 (STANDBY),WL,A,E,38.511694,-121.471
LPA69 - SAN JOAQUIN COUNTY,CA3900705,FINNLEES TRAILER PARK,A,C,001,PRIMARY WELL,WL,A,P,37.773722,-121.300083
LPA69 - SAN JOAQUIN COUNTY,CA3900709,EL RANCHO MOTEL,A,NC,001,WELL,WL,A,P,38.01804,-121.256488
LPA69 - SAN JOAQUIN COUNTY,CA3900719,MOKELUMNE MOBILE SENIOR PARK,A,C,001,WELL,WL,A,P,37.7685,-121.35325
LPA69 - SAN JOAQUIN COUNTY,CA3900720,SHADED TERRACE PWS,A,C,007,WELL #2,WL,A,P,38.024469,-121.244854
LPA69 - SAN JOAQUIN COUNTY,CA3900721,WOODBRIDGE MOBILE ESTATES,A,C,001,WELL HEAD,WL,A,P,38.151194,-121.302083
LPA69 - SAN JOAQUIN COUNTY,CA3900722,MORADA ESTATES PWS,A,C,001,WELL 1,WL,A,P,37.906222,-121.1475
LPA69 - SAN JOAQUIN COUNTY,CA3900722,MORADA ESTATES PWS,A,C,002,WELL 2 (STANDBY),WL,A,E,38.038816,-121.257424
LPA69 - SAN JOAQUIN COUNTY,CA3900724,ELKHORN ESTATES WATER SYSTEM,A,C,001,WELL#1,WL,A,P,33.338596,-117.013055
LPA69 - SAN JOAQUIN COUNTY,CA3900724,ELKHORN ESTATES WATER SYSTEM,A,C,002,WELL#2 (STANDBY),WL,A,E,38.052481,-121.326971
LPA69 - SAN JOAQUIN COUNTY,CA3900732,V & P TRAILER COURT WATER SYSTEM,A,C,001,WELL#1,WL,A,P,37.927944,-121.232805
LPA69 - SAN JOAQUIN COUNTY,CA3900733,COUNTRY CLUB VISTA MUTUAL WATER CO,A,C,001,WELL,WL,A,P,32.906623,-116.949232
LPA69 - SAN JOAQUIN COUNTY,CA3900742,J M EAGLE (WS),A,NTNC,001,EAST WELL,WL,A,P,37.903757,-121.258394
LPA69 - SAN JOAQUIN COUNTY,CA3900742,J M EAGLE (WS),A,NTNC,003,MIDDLE WELL (STANDBY),WL,A,E,37.903758,-121.258425
LPA69 - SAN JOAQUIN COUNTY,CA3900748,ESCALON USD- COLLEGEVILLE SCH,A,NTNC,002,WELL#2 (NEW WELL),WL,A,P,37.90633,-121.147495
LPA69 - SAN JOAQUIN COUNTY,CA3900752,HILDRETH WATER SYSTEM,A,NC,001,WELL,WL,A,P,38.030136,-121.257767
LPA69 - SAN JOAQUIN COUNTY,CA3900755,SHADY REST TRAILER COURT,A,C,002,WELL #2 (NEW WELL),WL,A,P,37.994757,-121.171349
LPA69 - SAN JOAQUIN COUNTY,CA3900756,LINDEN USD-GLENWOOD SCHOOL,A,NTNC,007,WELL #2,WL,A,P,37.9902,-121.196956
LPA69 - SAN JOAQUIN COUNTY,CA3900757,LINDEN USD-WATERLOO ELEMENTARY,A,NTNC,007,WELL #2,WL,A,P,38.031159,-121.195458
LPA69 - SAN JOAQUIN COUNTY,CA3900759,TURNER CUT RESORT,A,NC,003,NEW WELL #2,WL,A,P,37.982798,-121.471581
LPA69 - SAN JOAQUIN COUNTY,CA3900762,RIVERSIDE MOBILE HOME PARK,A,C,001,WELL HEAD,WL,A,P,38.227571,-121.489033
LPA69 - SAN JOAQUIN COUNTY,CA3900762,RIVERSIDE MOBILE HOME PARK,A,C,007,WELL #2,WL,A,P,38.226937,-121.490408
LPA69 - SAN JOAQUIN COUNTY,CA3900768,PARADISE POINT MARINA,A,NC,001,WELL,WL,A,P,32.676443,-116.294201
LPA69 - SAN JOAQUIN COUNTY,CA3900779,BETHANY TEMPLE WATER SYSTEM,A,NC,001,WELL,WL,A,P,37.999763,-121.256347
LPA69 - SAN JOAQUIN COUNTY,CA3900796,BTQC-ESCALON,A,NTNC,008,WELL A,WL,A,P,37.799277,-121.041579
LPA69 - SAN JOAQUIN COUNTY,CA3900796,BTQC-ESCALON,A,NTNC,009,WELL B,WL,A,P,37.798784,-121.042112
LPA69 - SAN JOAQUIN COUNTY,CA3900797,ESCALON PREMIER BRANDS,A,NTNC,008,WELL #3,WL,A,P,37.790899,-120.99778
LPA69 - SAN JOAQUIN COUNTY,CA3900798,FRANZIA WINERY,A,NTNC,005,WELL #5 (STANDBY),WL,A,E,37.793665,-121.101352
LPA69 - SAN JOAQUIN COUNTY,CA3900798,FRANZIA WINERY,A,NTNC,012,WELL #6,WL,A,P,37.796477,-121.098178
LPA69 - SAN JOAQUIN COUNTY,CA3900799,OLDE TOWNE,A,NC,001,WELL,WL,A,P,37.797399,-121.124552
LPA69 - SAN JOAQUIN COUNTY,CA3900805,MOREHEAD PARK,A,C,002,"WELL#2 (NORTH WELL,  STANDBY)",WL,A,E,37.73886,-121.399853
LPA69 - SAN JOAQUIN COUNTY,CA3900805,MOREHEAD PARK,A,C,008,WELL #3,WL,A,P,37.737601,-121.398465
LPA69 - SAN JOAQUIN COUNTY,CA3900807,WHISKEY SLOUGH HARBOR,A,NC,001,WELL,WL,A,P,37.936416,-121.432916
LPA69 - SAN JOAQUIN COUNTY,CA3900813,HAVEN ACRES RIVER CLUB INC,A,C,001,WELL,WL,A,P,37.849739,-121.321277
LPA69 - SAN JOAQUIN COUNTY,CA3900814,TWO RIVERS RV PARK,A,NC,007,WELL #2,WL,A,P,37.666532,-121.240451
LPA69 - SAN JOAQUIN COUNTY,CA3900815,DELICATO VINEYARDS,A,NTNC,010,WELL #7 (STANDBY),WL,A,E,37.856444,-121.222003
LPA69 - SAN JOAQUIN COUNTY,CA3900815,DELICATO VINEYARDS,A,NTNC,011,WELL #8,WL,A,P,37.856443,-121.222222
LPA69 - SAN JOAQUIN COUNTY,CA3900825,OWENS-BROCKWAY GLASS CONTAINER INC,A,NTNC,009,WELL #2,WL,A,P,37.713614,-121.492217
LPA69 - SAN JOAQUIN COUNTY,CA3900831,ARBOR MOBILE HOME PARK WS,A,C,007,WELL#4(MAIN),WL,A,P,38.163964,-121.259209
LPA69 - SAN JOAQUIN COUNTY,CA3900835,WAYSIDE MOTEL APARTMENTS WTR SYS,A,C,001,WELL,WL,A,P,32.609696,-116.47316
LPA69 - SAN JOAQUIN COUNTY,CA3900837,LODI HOMES,A,C,008,WELL #2,WL,A,P,38.158181,-122.26115
LPA69 - SAN JOAQUIN COUNTY,CA3900840,SMK CHEVRON,A,NC,001,WELL,WL,A,P,38.219823,-121.27258
LPA69 - SAN JOAQUIN COUNTY,CA3900842,DOUBLE L MOBILE ESTATES,A,C,001,YARD WELL (WELL#2),WL,A,P,38.152209,-121.154662
LPA69 - SAN JOAQUIN COUNTY,CA3900842,DOUBLE L MOBILE ESTATES,A,C,002,"LAUNDRY WELL (WELL#1, STANDBY)",WL,A,E,38.085801,-121.252463
LPA69 - SAN JOAQUIN COUNTY,CA3900844,COUNTRY MANOR MHP,A,C,001,WELL#1,WL,A,P,38.080204,-121.149072
LPA69 - SAN JOAQUIN COUNTY,CA3900844,COUNTRY MANOR MHP,A,C,002,WELL#2,WL,A,P,38.139035,-121.179282
LPA69 - SAN JOAQUIN COUNTY,CA3900846,OAK VIEW UNION ELEMENTARY SCH,A,NTNC,001,WELL #1,WL,A,P,38.217628,-121.226672
LPA69 - SAN JOAQUIN COUNTY,CA3900848,LODI USD-TURNER ACADEMY AT TOKAY COLONY,A,NTNC,001,WELLHEAD,WL,A,P,38.080204,-121.149072
LPA69 - SAN JOAQUIN COUNTY,CA3900849,LODI USD-LIVE OAK SCHOOL,A,NTNC,002,WELL#2,WL,A,P,38.085801,-121.252463
LPA69 - SAN JOAQUIN COUNTY,CA3900850,LODI USD-HOUSTON SCHOOL,A,NTNC,007,WELL #2,WL,A,P,38.17347,-121.259649
LPA69 - SAN JOAQUIN COUNTY,CA3900903,FRANKS ONE/STOP FOOD MART WATER SYS,A,NC,001,WELL,WL,A,P,37.796644,-121.251441
LPA69 - SAN JOAQUIN COUNTY,CA3900907,BEL AIR MOBILE ESTATE,A,C,001,WELL #1,WL,A,P,38.008917,-121.233985
LPA69 - SAN JOAQUIN COUNTY,CA3900907,BEL AIR MOBILE ESTATE,A,C,002,WELL #2,WL,A,P,38.010358,-121.234734
LPA69 - SAN JOAQUIN COUNTY,CA3900907,BEL AIR MOBILE ESTATE,A,C,003,WELL #3,WL,A,P,38.009972,-121.23564
LPA69 - SAN JOAQUIN COUNTY,CA3900921,CARDOZA VILLA CORP,A,C,001,WELL,WL,A,P,32.77725,-116.448389
LPA69 - SAN JOAQUIN COUNTY,CA3900927,SPRING CREEK ESTATES PWS,A,C,001,WELL#1,WL,A,P,37.746503,-121.108198
LPA69 - SAN JOAQUIN COUNTY,CA3900962,RANCH COFFEE SHOP,A,NC,001,WELL,WL,A,P,37.940716,-121.247023
LPA69 - SAN JOAQUIN COUNTY,CA3900964,SAHARA MOBILE COURT,A,C,001,WELL,WL,A,P,32.624725,-116.475337
LPA69 - SAN JOAQUIN COUNTY,CA3900965,COLLEGEVILLE MARKET & CAFE,A,NC,001,WELL,WL,A,P,37.905416,-121.147027
LPA69 - SAN JOAQUIN COUNTY,CA3900974,STAR MOTEL,A,NC,001,WELL,WL,A,P,37.742638,-121.366611
LPA69 - SAN JOAQUIN COUNTY,CA3900978,SJ COUNTY-REDWOOD SCHOOL,A,NTNC,007,WELL #2,WL,A,P,38.000833,-121.228888
LPA69 - SAN JOAQUIN COUNTY,CA3900983,CHERRY LANE TRAILER PARK,A,C,007,WELL #2,WL,A,P,37.99433,-121.170688
LPA69 - SAN JOAQUIN COUNTY,CA3900991,LA TORRES PARK,A,C,001,WELL,WL,A,P,37.743544,-121.461428
LPA69 - SAN JOAQUIN COUNTY,CA3900993,NEW JERUSALEM SCHOOL,A,NTNC,001,WELL #1,WL,A,P,37.668527,-121.323805
LPA69 - SAN JOAQUIN COUNTY,CA3900998,OASIS MARINA-RESORT,A,NC,001,WELL,WL,A,P,37.818722,-121.460777
LPA69 - SAN JOAQUIN COUNTY,CA3901006,ARP MINIMART CORP WS,A,NC,001,WELL,WL,A,P,37.718897,-121.537176
LPA69 - SAN JOAQUIN COUNTY,CA3901010,ST FRANCIS YACHT CLUB,A,NC,001,WELL,WL,A,P,38.037472,-121.494583
LPA69 - SAN JOAQUIN COUNTY,CA3901011,COUNTRY MARKET,A,NC,001,WELL,WL,A,P,37.695843,-121.434174
LPA69 - SAN JOAQUIN COUNTY,CA3901014,BANTA ELEMENTARY SCHOOL,A,NTNC,001,WELL,WL,A,P,34.12854,-116.048941
LPA69 - SAN JOAQUIN COUNTY,CA3901015,CORTI WATER SYSTEM,A,NC,001,WELL,WL,A,P,37.805066,-121.450392
LPA69 - SAN JOAQUIN COUNTY,CA3901031,ORCHARD RESTAURANT,A,C,009,WELL (NORTH),WL,A,P,37.64127,-121.274396
LPA69 - SAN JOAQUIN COUNTY,CA3901032,LODI USD-TURNER ACADEMY,A,NTNC,007,WELL #2,WL,A,P,38.14,-121.37
LPA69 - SAN JOAQUIN COUNTY,CA3901035,LODI USD-HENDERSON SCHOOL,A,NTNC,001,WELL,WL,A,P,37.805066,-121.450392
LPA69 - SAN JOAQUIN COUNTY,CA3901041,LODI AIRPORT CAFE,A,NC,001,WELL #1 (CAFE),WL,A,P,38.203333,-121.263694
LPA69 - SAN JOAQUIN COUNTY,CA3901041,LODI AIRPORT CAFE,A,NC,007,WELL #2 (SKY DIVING),WL,A,P,38.201087,-121.263779
LPA69 - SAN JOAQUIN COUNTY,CA3901046,COUNTRYSIDE LIQUORS & GAS,A,NC,001,WELL,WL,A,P,38.11609,-121.174451
LPA69 - SAN JOAQUIN COUNTY,CA3901074,TWIN OAKS MOBILE PARK,A,C,001,WEST WELL,WL,A,P,38.17,-121.02
LPA69 - SAN JOAQUIN COUNTY,CA3901074,TWIN OAKS MOBILE PARK,A,C,002,EAST WELL,WL,A,P,38.065782,-121.260224
LPA69 - SAN JOAQUIN COUNTY,CA3901075,FAIRWAY ESTATES PWS CSA-18,A,C,001,WELL #1,WL,A,P,38.09,-121.3
LPA69 - SAN JOAQUIN COUNTY,CA3901075,FAIRWAY ESTATES PWS CSA-18,A,C,002,WELL #2 (STANDBY),WL,A,E,38.164148,-121.30726
LPA69 - SAN JOAQUIN COUNTY,CA3901080,ALPINE MEATS INC,A,NTNC,001,WELL,WL,A,P,38.042388,-121.318
LPA69 - SAN JOAQUIN COUNTY,CA3901081,MOBILE VILLAS TRAILER PARK,A,C,002,STANDBY WELL,WL,A,E,38.00239,-121.260632
LPA69 - SAN JOAQUIN COUNTY,CA3901081,MOBILE VILLAS TRAILER PARK,A,C,003,MAIN WELL,WL,A,P,34.273083,-117.623806
LPA69 - SAN JOAQUIN COUNTY,CA3901082,ST JOSEPHS HOSPITAL,A,NTNC,001,WELL#112 (WEST WELL),WL,A,P,37.9717,-121.288066
LPA69 - SAN JOAQUIN COUNTY,CA3901082,ST JOSEPHS HOSPITAL,A,NTNC,002,WELL#114 (EAST WELL),WL,A,P,34.575639,-117.329361
LPA69 - SAN JOAQUIN COUNTY,CA3901085,LODI USD-DAVIS SCHOOL,A,NTNC,001,WELL,WL,A,P,34.542639,-117.189917
LPA69 - SAN JOAQUIN COUNTY,CA3901086,PACIFIC BELL UE17L WATER SYSTEM,A,NTNC,001,WELL HEAD,WL,A,P,38.056283,-121.286171
LPA69 - SAN JOAQUIN COUNTY,CA3901090,NORTH VALLEY SCHOOL PWS,A,NTNC,009,WELL #3,WL,A,P,38.094001,-121.184364
LPA69 - SAN JOAQUIN COUNTY,CA3901092,SAN JOAQUIN WATER WORKS #2,A,C,001,WELL#1 (MAIN WELL),WL,A,P,38.15,-121.3
LPA69 - SAN JOAQUIN COUNTY,CA3901092,SAN JOAQUIN WATER WORKS #2,A,C,002,WELL#2,WL,A,P,38.142721,-121.206274
LPA69 - SAN JOAQUIN COUNTY,CA3901106,TRACY WILDLIFE ASSOC,A,NC,008,WELL #3,WL,A,P,37.804969,-121.458072
LPA69 - SAN JOAQUIN COUNTY,CA3901107,JEFFERSON ESD-JEFFERSON SCHOOL,A,NTNC,013,WELL #2,WL,A,P,37.695101,-121.39788
LPA69 - SAN JOAQUIN COUNTY,CA3901108,JAHANT FOOD N FUEL STOP,A,NC,007,WELL #2,WL,A,P,38.207038,-121.264142
LPA69 - SAN JOAQUIN COUNTY,CA3901113,WALNUT ACRES,A,C,001,WELL#1,WL,A,P,37.99725,-121.243611
LPA69 - SAN JOAQUIN COUNTY,CA3901113,WALNUT ACRES,A,C,002,WELL#2,WL,A,P,37.997039,-121.243431
LPA69 - SAN JOAQUIN COUNTY,CA3901114,KING ISLAND TRAILER PARK WATER SYSTEM,A,C,001,WELL,WL,A,P,38.056709,-121.455957
